ID,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1112,2022,SE,FT,Data Architect,230400,USD,230400,US,0,US,M
1113,2022,MI,FT,BI Analyst,78000,USD,78000,BR,100,BR,M
1114,2022,MI,FT,BI Analyst,48000,USD,48000,BR,100,BR,M
1115,2022,SE,FT,Data Analyst,175950,USD,175950,US,100,US,M
1116,2022,SE,FT,Data Analyst,130050,USD,130050,US,100,US,M
1117,2022,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
1118,2022,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
1119,2022,SE,FT,Data Analyst,236600,USD,236600,US,100,US,M
1120,2022,MI,FT,Data Scientist,84000,USD,84000,BR,100,BR,M
1121,2022,MI,FT,Data Scientist,54000,USD,54000,BR,100,BR,M
1122,2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L
1123,2022,SE,FT,Marketing Data Analyst,200000,USD,200000,GB,100,GB,S
1124,2022,EN,FT,Data Scientist,96000,CAD,73742,CA,100,CA,L
1125,2022,SE,FT,Data Science Lead,165000,USD,165000,US,50,US,S
1126,2022,EN,FT,Data Scientist,27000,GBP,33246,GB,50,GB,L
1127,2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S
1128,2022,SE,FT,Product Data Scientist,8000,USD,8000,IN,100,SG,L
1129,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
1130,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
1131,2022,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
1132,2022,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M
1133,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M
1134,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M
1135,2022,SE,FT,Data Scientist,153600,USD,153600,US,100,US,M
1136,2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
1137,2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
1138,2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
1139,2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
1140,2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
1141,2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
1142,2022,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M
1143,2022,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M
1144,2022,SE,FT,Data Science Consultant,139000,USD,139000,US,0,US,M
1145,2022,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M
1146,2022,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M
1147,2022,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
1148,2022,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M
1149,2022,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
1150,2022,MI,FT,ML Engineer,148500,USD,148500,US,100,US,L
1151,2022,MI,FT,ML Engineer,98200,USD,98200,US,100,US,L
1152,2022,SE,FT,Data Analyst,115000,USD,115000,US,100,US,M
1153,2022,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
1154,2022,SE,FT,Data Architect,225000,USD,225000,US,100,US,M
1155,2022,SE,FT,Data Architect,66000,USD,66000,US,100,US,M
1156,2022,MI,FT,Data Manager,134000,USD,134000,US,0,US,M
1157,2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,M
1158,2022,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
1159,2022,MI,FT,Data Analyst,62000,USD,62000,US,0,US,M
1160,2022,EN,FT,BI Data Analyst,57000,USD,57000,US,100,US,L
1161,2022,SE,FT,Big Data Engineer,210000,CAD,161311,CA,50,CA,M
1162,2022,MI,FT,Data Scientist,144200,USD,144200,US,100,US,M
1163,2022,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
1164,2022,MI,FT,Data Scientist,120000,AUD,83171,AU,0,AU,L
1165,2022,SE,FT,Principal Data Architect,3000000,INR,38154,IN,100,IN,L
1166,2022,SE,FT,Data Engineer,70000,EUR,73546,PT,0,PT,M
1167,2022,SE,FT,Data Engineer,40000,EUR,42026,PT,0,PT,M
1168,2022,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
1169,2022,SE,FT,Data Architect,160000,USD,160000,US,100,US,M
1170,2022,MI,FT,Data Scientist,108000,USD,108000,US,50,US,L
1171,2022,SE,FT,Machine Learning Manager,200000,USD,200000,US,100,US,M
1172,2022,SE,FT,Machine Learning Manager,150000,USD,150000,US,100,US,M
1173,2022,EX,FT,Data Manager,164000,CAD,125976,CA,50,CA,L
1174,2022,SE,FT,Data Engineer,188700,USD,188700,US,100,US,M
1175,2022,SE,FT,Data Engineer,160395,USD,160395,US,100,US,M
1176,2022,SE,FT,Data Scientist,198440,USD,198440,US,100,US,M
1177,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
1178,2022,SE,FT,Applied Scientist,191475,USD,191475,US,100,US,M
1179,2022,SE,FT,Applied Scientist,141525,USD,141525,US,100,US,M
1180,2022,MI,FT,Data Scientist,72000,EUR,75648,DE,100,DE,S
1181,2022,SE,FT,Lead Data Scientist,156868,USD,156868,US,100,US,L
1182,2022,SE,FT,BI Analyst,200000,USD,200000,NG,100,NG,S
1183,2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,69344,PT,100,PT,L
1184,2022,MI,FT,NLP Engineer,120000,CZK,5132,CZ,100,CZ,M
1185,2022,SE,CT,Data Analyst,90000,USD,90000,US,100,US,M
1186,2022,MI,FT,Research Scientist,120000,EUR,126080,DE,0,DE,S
1187,2022,MI,FT,Research Scientist,80000,EUR,84053,DE,0,DE,S
1188,2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
1189,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
1190,2022,MI,FT,Analytics Engineer,108000,USD,108000,US,100,US,M
1191,2022,MI,FT,Analytics Engineer,85000,USD,85000,US,100,US,M
1192,2022,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
1193,2022,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
1194,2022,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M
1195,2022,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
1196,2022,MI,FT,BI Data Analyst,65000,AUD,45050,AU,50,AU,L
1197,2022,MI,FT,Data Analytics Engineer,135000,USD,135000,US,100,US,L
1198,2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,L
1199,2022,SE,FT,Data Engineer,132100,USD,132100,US,100,US,L
1200,2022,EN,FT,Data Analyst,20000,USD,20000,CR,50,US,M
1201,2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CA,0,CA,M
1202,2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,0,CA,M
1203,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
1204,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
1205,2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,M
1206,2022,SE,FT,ETL Developer,63000,USD,63000,US,100,US,M
1207,2022,EX,FT,Data Engineer,187200,USD,187200,US,100,US,M
1208,2022,EX,FT,Data Engineer,116100,USD,116100,US,100,US,M
1209,2022,MI,FT,Data Scientist,10000,USD,10000,TR,0,TR,M
1210,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
1211,2022,SE,FT,Data Engineer,229998,USD,229998,US,0,US,L
1212,2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
1213,2022,SE,FT,Data Scientist,215000,USD,215000,US,0,US,L
1214,2022,SE,FT,Data Scientist,159000,USD,159000,US,0,US,L
1215,2022,EN,FT,AI Scientist,50000,USD,50000,US,100,US,M
1216,2022,SE,FT,Data Scientist Lead,183000,USD,183000,US,100,US,L
1217,2022,SE,FT,Data Analyst,99750,USD,99750,US,100,US,M
1218,2022,SE,FT,Data Analyst,68400,USD,68400,US,100,US,M
1219,2022,SE,FT,Data Scientist,236900,USD,236900,US,100,US,L
1220,2022,SE,FT,Data Scientist,159200,USD,159200,US,100,US,L
1221,2022,SE,FT,Data Science Manager,243225,USD,243225,US,100,US,M
1222,2022,SE,FT,Data Science Manager,179775,USD,179775,US,100,US,M
1223,2022,SE,FT,Data Scientist,128000,USD,128000,US,100,US,M
1224,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1225,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1226,2022,SE,FT,Data Scientist,218000,USD,218000,US,0,US,M
1227,2022,SE,FT,Data Scientist,145300,USD,145300,US,0,US,M
1228,2022,SE,FT,ML Engineer,195400,USD,195400,US,100,US,L
1229,2022,SE,FT,ML Engineer,131300,USD,131300,US,100,US,L
1230,2022,EN,FT,Data Specialist,105000,USD,105000,CL,100,US,L
1231,2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
1232,2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
1233,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
1234,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,M
1235,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M
1236,2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M
1237,2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M
1238,2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,M
1239,2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M
1240,2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
1241,2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M
1242,2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M
1243,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M
1244,2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
1245,2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M
1246,2022,MI,FT,Business Data Analyst,150000,USD,150000,US,100,US,L
1247,2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,M
1248,2022,EN,FT,Data Scientist,1800000,INR,22892,IN,50,IN,M
1249,2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,M
1250,2022,SE,FT,Data Analyst,113000,USD,113000,US,100,US,M
1251,2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,M
1252,2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L
1253,2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L
1254,2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L
1255,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
1256,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M
1257,2022,EN,FT,BI Data Analyst,633000,INR,8050,IN,100,IN,M
1258,2022,MI,CT,NLP Engineer,60000,USD,60000,IN,100,US,S
1259,2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,50,FI,S
1260,2022,EN,FT,Business Data Analyst,50000,USD,50000,IN,100,AS,L
1261,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M
1262,2022,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M
1263,2022,SE,FT,Analytics Engineer,140000,USD,140000,US,100,US,M
1264,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
1265,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
1266,2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,0,US,L
1267,2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,M
1268,2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
1269,2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,0,US,M
1270,2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,M
1271,2022,EX,FT,Data Science Manager,222640,USD,222640,US,0,US,M
1272,2022,EX,FT,Data Science Manager,182160,USD,182160,US,0,US,M
1273,2022,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
1274,2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
1275,2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
1276,2022,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
1277,2022,EX,FT,Data Engineer,297500,USD,297500,US,100,US,M
1278,2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,M
1279,2022,SE,FT,Data Engineer,193000,USD,193000,ES,100,US,M
1280,2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,M
1281,2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M
1282,2022,EN,FT,Data Analyst,40300,BRL,7799,BR,100,BR,L
1283,2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M
1284,2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,M
1285,2022,SE,FT,Director of Data Science,55000,EUR,57786,FR,50,FR,L
1286,2022,MI,FT,Data Analyst,136000,USD,136000,US,100,US,M
1287,2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,M
1288,2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,M
1289,2022,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M
1290,2022,SE,FT,Data Engineer,164000,USD,164000,US,0,US,M
1291,2022,MI,FT,Data Analyst,97500,USD,97500,US,100,US,L
1292,2022,SE,FT,Applied Scientist,212800,USD,212800,US,100,US,M
1293,2022,SE,FT,Applied Scientist,142800,USD,142800,US,100,US,M
1294,2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,L
1295,2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,M
1296,2022,EN,FT,Data Analyst,500000,INR,6359,FR,100,IN,L
1297,2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
1298,2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,M
1299,2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M
1300,2022,SE,FT,Analytics Engineer,140250,USD,140250,US,100,US,M
1301,2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M
1302,2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,M
1303,2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,M
1304,2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M
1305,2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M
1306,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M
1307,2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
1308,2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M
1309,2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M
1310,2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,M
1311,2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,M
1312,2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M
1313,2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,M
1314,2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M
1315,2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M
1316,2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L
1317,2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M
1318,2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,100,US,M
1319,2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,100,US,M
1320,2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,L
1321,2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
1322,2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S
1323,2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S
1324,2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,S
1325,2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M
1326,2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M
1327,2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M
1328,2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M
1329,2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M
1330,2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
1331,2022,SE,FT,Data Specialist,95000,USD,95000,US,100,US,M
1332,2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,M
1333,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,M
1334,2022,MI,CT,Analytics Engineer,7500,USD,7500,BO,50,BO,M
1335,2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L
1336,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
1337,2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,100,US,L
1338,2022,MI,FT,Product Data Analyst,140000,USD,140000,US,100,US,M
1339,2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M
1340,2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,S
1341,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
1342,2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L
1343,2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L
1344,2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
1345,2022,SE,FT,ETL Developer,146200,USD,146200,US,100,US,M
1346,2022,SE,FT,ETL Developer,124270,USD,124270,US,100,US,M
1347,2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M
1348,2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
1349,2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S
1350,2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,M
1351,2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,M
1352,2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M
1353,2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M
1354,2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,M
1355,2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M
1356,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
1357,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M
1358,2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,M
1359,2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,M
1360,2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L
1361,2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L
1362,2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L
1363,2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,M
1364,2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M
1365,2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M
1366,2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M
1367,2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,L
1368,2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,M
1369,2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M
1370,2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
1371,2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
1372,2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M
1373,2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M
1374,2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M
1375,2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M
1376,2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,M
1377,2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M
1378,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M
1379,2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M
1380,2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M
1381,2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M
1382,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
1383,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
1384,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M
1385,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M
1386,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
1387,2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L
1388,2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
1389,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M
1390,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
1391,2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M
1392,2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M
1393,2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M
1394,2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M
1395,2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
1396,2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
1397,2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S
1398,2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M
1399,2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M
1400,2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
1401,2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
1402,2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M
1403,2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M
1404,2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M
1405,2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M
1406,2022,MI,FT,Data Analyst,450000,INR,5723,IN,100,IN,S
1407,2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S
1408,2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
1409,2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M
1410,2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M
1411,2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L
1412,2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L
1413,2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S
1414,2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M
1415,2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M
1416,2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L
1417,2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L
1418,2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L
1419,2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L
1420,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M
1421,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L
1422,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
1423,2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L
1424,2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
1425,2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
1426,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L
1427,2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M
1428,2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M
1429,2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M
1430,2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M
1431,2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L
1432,2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L
1433,2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M
1434,2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L
1435,2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M
1436,2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S
1437,2022,EX,FT,Data Science Manager,260500,USD,260500,US,0,US,M
1438,2022,EX,FT,Data Science Manager,175100,USD,175100,US,0,US,M
1439,2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S
1440,2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M
1441,2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L
1442,2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S
1443,2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S
1444,2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M
1445,2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M
1446,2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M
1447,2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M
1448,2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L
1449,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
1450,2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L
1451,2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
1452,2022,SE,FT,Data Specialist,221300,USD,221300,US,100,US,L
1453,2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L
1454,2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L
1455,2022,EN,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M
1456,2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M
